date,prediction,confidence,normalized_atr,atr_threshold,high_vol_regime,raw_direction,signal,cooldown_blocked,entry_price,stop_loss,target,ema_9,ema_21,ema_50,ema_200,macd,macd_signal,macd_diff,rsi_14,atr_14,bb_percent_b_20,adx_14,ret_mean_5,ret_std_5,ret_skew_5,ret_mean_10,ret_std_10,ret_skew_10,ret_mean_20,ret_std_20,ret_skew_20,comex_mcx_spread,comex_mcx_spread_z_10,comex_mcx_spread_z_20,gold_silver_ratio,day_of_week,days_to_expiry
2024-05-01 00:00:00+05:30,9.34004708536839e-05,0.007289328306942777,0.014059388820871562,,False,HOLD,HOLD,False,75070.314743463,,,75419.4516935918,75529.85463524463,74391.77543494717,72227.3396555941,127.85063859767979,408.0835146973549,-280.2328760996751,46.100078154044496,1055.4427438835532,0.14525174433102533,14.247980847204333,-0.0011253051655556949,0.016248859227056395,-0.3792939057351894,-0.00035566802432659983,0.015241473229496713,-0.8731915499657724,-0.001983457360389561,0.012813316525299582,-0.21516224434157993,-1513.474795495742,-2.2106749944939055,-1.896349132518407,78.61951378918299,2,30
2024-05-02 00:00:00+05:30,0.00017985526844876192,0.013857837673293122,0.013867707381980359,,False,HOLD,HOLD,False,73673.71443856446,,,75349.62430356604,75488.07828144629,74418.38481959485,72255.62796492613,82.53492194288992,342.9737961464619,-260.43887420357197,48.72141676816657,1021.6855135775934,0.29708209476302155,13.370845649653715,0.0001199900026611073,0.01669121186301565,-0.6713575707406334,-2.0981782843344702e-05,0.015382476774028903,-0.9169766593892499,-0.0015887358145173364,0.012978595412138482,-0.2871878455051012,-2177.881337203449,-1.8247717158666046,-1.897266116327739,77.44267180801384,3,29
2024-05-03 00:00:00+05:30,1.1001354162253247e-05,0.0008292517859363344,0.014208270478077286,,False,HOLD,HOLD,False,75005.20008251246,,,75014.44233056574,75323.13611391158,74389.18205955444,72269.73827809666,-65.31912451008975,261.3152120151516,-326.63433652524134,42.9593421154385,1065.6941700346417,0.030571733700207427,13.185124695921818,-0.00466916924884386,0.01824426986414943,0.36412388990441225,-0.00330526600515199,0.01554637963677332,-0.43022813525974335,-0.0018344879542270937,0.013266602917027512,-0.2880342054976777,-1965.4887539374467,-1.3405572110664887,-1.6154224624675164,78.85252866610026,4,28
2024-05-06 00:00:00+05:30,0.00021623471219752883,0.015520948388125897,0.014411208268547252,,False,HOLD,HOLD,False,75352.54806488214,,,75012.59388095509,75294.23283832983,74413.3396290822,72296.95680351373,-74.1994329032168,194.2122830314779,-268.4117159346947,49.13555581382789,1085.9212637287337,0.344227104743054,12.251638473428887,-0.005005803186161561,0.01769180681689822,0.2859382601157079,-0.0022646385143424547,0.016658871108195205,-0.33528635532231554,-0.0006379553697616264,0.013931797644721017,-0.36765583880923514,-1233.4759275620163,-0.8148277520493509,-1.2481291939623884,77.58892757963605,0,25
2024-05-07 00:00:00+05:30,0.00020134077312872913,0.015171894924370368,0.013695431867554038,,False,HOLD,HOLD,False,76137.184215877,,,75080.58471774051,75299.53422256185,74450.1713324469,72327.36069666168,-52.60269093782699,144.84928823761695,-197.45197917544394,50.637144671572756,1042.7316190159543,0.44125074927488384,11.659590329456435,0.0008300497886035419,0.014071688524287885,-0.40267670158412155,0.0009269381835293683,0.014207431417742705,-0.6233234996705096,-0.0013236751147642227,0.013270641151443694,-0.4202389976601007,-316.3557914131088,-0.2686575400832337,-0.869478982227994,77.69861493414275,1,24
2024-05-08 00:00:00+05:30,0.00030512229537664167,0.022815657495422914,0.013779315161565872,,False,HOLD,HOLD,False,75632.44838512797,,,75291.9046173678,75375.68422195413,74516.32870042455,72365.26938839516,27.509351888642414,121.38130096782204,-93.87194907917963,53.94468186856247,1042.163342739542,0.6740324290444264,11.621151966191098,0.0042805043475201855,0.01381732268798161,-1.4969374842637697,0.001577599590982246,0.014502230751804228,-0.7173817961473894,-0.0011982456619791149,0.01337337288823926,-0.42178560332248216,1416.6728309176542,0.6519307596814349,-0.1388094462880169,76.83646566398713,2,23
2024-05-09 00:00:00+05:30,0.00024359080478416598,0.018266362445552232,0.013284045342300868,,False,HOLD,HOLD,False,76389.90606946369,,,75360.01337091984,75399.0264186063,74560.09809982468,72397.77863214376,49.69787356599409,107.04461548745647,-57.34674192146238,51.55176027424189,1014.7669759208599,0.565908623241917,11.208683164523004,0.0014920396603244907,0.014450250098626608,-0.5130789556591928,0.0008060148314927996,0.014735940290224174,-0.511415896689011,-0.0011214541912281726,0.013335485130674122,-0.4401664155963046,-218.11768704657152,-0.020780469557978708,-0.7698934448658284,76.29541043236513,3,22
2024-05-10 00:00:00+05:30,0.0003451565887833926,0.025954508961467282,0.013140085883218836,,False,BUY,BUY,False,77391.13246613147,75865.74327532467,79933.4477841428,75565.99191062861,75489.10638686606,74631.85527510465,72437.50129321162,126.93966025662667,111.02362444129052,15.916035815336144,54.79267473199661,1016.9261272045331,0.8032676666669231,11.394025400432128,0.007240897709819357,0.009094858657771755,-0.7940548967525999,0.0012858642304877494,0.014969983243969818,-0.5796734108365104,-2.4967965256541407e-05,0.013298521243296136,-0.6537583361758073,1188.1628554408235,1.0897235505028915,-0.019778950671266206,77.57703281031037,4,21
2024-05-13 00:00:00+05:30,0.0004432203041099402,0.032552552878321955,0.013192304017104447,,False,BUY,BUY,False,77623.23617259739,76087.19217702678,80183.3094985484,75931.02002172919,75662.01784861746,74740.06222377237,72486.79115562873,265.88003577112977,141.9949067072584,123.88512906387137,58.723229689478,1024.0293303804037,1.0461625222827198,11.99404419067161,0.00626295216899612,0.007836485102325284,-1.4979234717534062,0.0006285744914172801,0.01420134667697883,-0.7245111572322647,0.0005964452392842918,0.013615531346086786,-0.7099481759552585,2908.083202384194,1.9018299395627287,0.9861188748493873,78.51797652969061,0,18
2024-05-14 00:00:00+05:30,0.0004535837805595019,0.03447987760440174,0.012813634864088373,,False,BUY,BUY,False,77857.45353824589,76360.99806661568,80351.5459909629,76269.46325190284,75840.31042352473,74853.12786882433,72537.90006127022,390.22187880375714,191.64030112655814,198.581577677199,59.60014832501452,997.6369810868081,1.0122104945758046,12.817301317912195,0.005937815338384445,0.00795451375973009,-1.25294760283091,0.0033839325634939937,0.011107404940409332,-0.8448233894752301,0.0014661120591883462,0.013155028731934849,-0.9208798138648954,2243.394640738683,1.221571791066168,0.6371130741800969,77.05049138964517,1,17
2024-05-15 00:00:00+05:30,0.0004144825589722505,0.03194965402365328,0.012237588368239016,,False,BUY,BUY,False,78126.05774597346,76691.94594268072,80516.2440847947,76587.06130917145,76023.68707031757,74970.94456174283,72590.83094163814,501.8777350912569,253.6877879194979,248.189947171759,60.511828096976714,956.0745355284945,0.9848280060662938,13.484405564435539,0.004468573479182729,0.007604477078045468,-0.5585883426246654,0.004374538913351458,0.010514932961021746,-1.2206017338606652,0.00200943544451243,0.012972990526451294,-1.0781005501524081,1379.3307331910764,0.5987046499113993,0.19156973218559095,75.42094205993095,2,16
2024-05-16 00:00:00+05:30,0.0004249831867534278,0.03276777445377478,0.01207434815204144,,False,BUY,BUY,False,77336.3069385603,75935.62869640633,79670.7706754836,76894.86059653186,76214.81167719536,75094.67449053618,72645.90782526336,605.0651064732374,323.96325163024585,281.10185484299154,61.58253272862704,933.7854947693153,0.9664413575334883,14.357093686683701,0.006487648913855337,0.004699085846340222,0.8361971091206848,0.0039898442870899145,0.010466639184419561,-1.1027800732640252,0.0019844312521232854,0.012969546874565679,-1.0726481177090241,1351.5718965223932,0.4363938024827901,0.1986821781653242,73.74372489001672,3,15
2024-05-17 00:00:00+05:30,0.0003758607569618617,0.0291069345760718,0.012156189966995856,,False,BUY,BUY,False,77214.96096728039,75807.00136656174,79561.56030181146,76983.14986493756,76316.7657918649,75182.58164536065,72692.57846320662,616.0145198538085,382.37350527495835,233.6410145788501,56.713413690691844,938.6397338124306,0.780524456723912,14.630627603317938,0.002462593223278224,0.008251895579025604,-0.6174580733005589,0.004851745466548792,0.008565573360994463,-0.4082202450360193,0.0007732397306984013,0.012913100003009211,-0.8696732395330041,-507.55485849631077,-1.0021576170993483,-0.7877844946980266,72.88437736985034,4,14
2024-05-20 00:00:00+05:30,0.00039361613997904106,0.030695544571819916,0.01175773237107552,,False,BUY,BUY,False,77089.17830573513,75729.5874148977,79355.16312379751,77029.51208540612,76398.41989872085,75262.28279523987,72737.57729409293,607.8929910914303,427.47740243825274,180.41558865317756,55.98100497554592,906.3939272249546,0.7472088497743542,14.723989359754627,-0.0004557946486778829,0.005800021162325064,-1.6510779610668058,0.002903578760159119,0.007401628003873742,-0.4739595949773665,0.0003194701229083326,0.01282323364741347,-0.7788968597764703,1218.359380127411,0.13652682316162584,0.2837610049023399,75.44388500626113,0,11
2024-05-21 00:00:00+05:30,0.0003749823174045228,0.03384323339221981,0.011046878844391407,,False,BUY,BUY,False,77460.15540255171,76176.61597455213,79599.38778255101,77041.44532947193,76461.21611754033,75333.92575643577,72780.87680664659,584.5684700165293,458.8956159539081,125.67285406262124,55.18544601339333,855.6929519997193,0.7006028991984283,14.810682419302982,-0.001380781212511221,0.005471681518932846,-1.2197880475965528,0.0022785170629366124,0.007503769348211479,-0.17399063385557328,0.0016027276232329908,0.011079979062837628,-0.6902513324238384,910.0080530026898,-0.2771649126759422,0.12665884622331886,74.99492947996839,1,10
2024-05-22 00:00:00+05:30,0.0004169646546888523,0.03759101490323637,0.010608882649401852,,False,BUY,BUY,False,78410.79356010404,77163.01719911561,80490.42082841808,77125.1873440879,76552.02877981409,75417.30731118542,72827.4367926755,589.2261382079887,484.96172040472425,104.26441780326445,57.12092342567621,831.8509073256182,0.7486867191173763,15.201900205435745,-0.0010231911370349879,0.005874216629807081,-0.9794555303731409,0.001722691171073871,0.007029593532405525,-0.11897235410135752,0.0016501453810280591,0.011092136133120314,-0.7013203458505541,739.492214449725,-0.37714086766912036,0.06472319274841305,75.08464840697954,2,9
2024-05-23 00:00:00+05:30,0.0005228467839160558,0.04611517216318525,0.010922948704538579,,False,BUY,BUY,False,77436.56616846673,76167.81270829607,79551.15526875116,77382.30858729113,76721.00739620409,75534.69892879008,72882.99258140613,661.9948635962792,520.3683490430353,141.62651455324385,61.68723322133015,845.8356401137696,0.8874071374979732,16.104812248095328,0.0007275887454896216,0.008329783405317067,0.18802656991671984,0.00360761882967248,0.007061732006157219,-0.4597830562856561,0.0022068168305826403,0.011337847380594965,-0.773410708064447,2312.423652798374,0.9823538664348752,1.125776392607955,75.86729638569189,3,8
2024-05-24 00:00:00+05:30,0.00042065810898445267,0.03572454435241256,0.011247455114883577,,False,BUY,BUY,False,77335.9579853934,76031.20891108255,79510.53977591149,77393.16010352626,76786.05819368252,75609.28195779702,72928.30177132713,633.7471515209181,543.0441095386119,90.70304198230622,55.19960846069129,869.8327162072343,0.6820681249478789,16.109714084850065,0.0002591132203400674,0.009123277520906033,-0.16232223601718798,0.0013608532218091463,0.008282848435108537,-0.32475036671288104,0.0013233587261484484,0.011775044765715666,-0.5547598348844833,586.3026792251476,-0.7378498980164858,0.06538308846648831,74.66573818794264,4,7
2024-05-27 00:00:00+05:30,0.0004003227556342734,0.036499510771322095,0.0105718464339132,,False,BUY,BUY,False,78738.82947720634,77490.20725677768,80819.86651125409,77381.71967989969,76836.04908383805,75676.99474319296,72972.15904708898,596.3678394044982,553.7088555117892,42.65898389270899,54.56144207557983,832.4148136191034,0.6574986817123912,16.114265790408037,0.0003131577441365963,0.009110522610759198,-0.19138088359768643,-7.131845227064297e-05,0.0072114545485662575,-0.3306180005791665,0.00027862801957331915,0.010967893738148667,-0.6391045496797044,364.1952599580254,-0.82022611780427,-0.04591942250698875,73.74129346439787,0,4
